41.249.84.5 - - [16/Sep/2021:13:40:33 +0100] "GET /wp-admin/js/edit-comments.min.js?ver=5.8.1 HTTP/2.0" 200 5087 "https://www.vmachine.cloud/wp-admin/" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:92.0) Gecko/20100101 Firefox/92.0"
41.249.84.5 - - [16/Sep/2021:13:40:39 +0100] "GET /wp-includes/js/jquery/jquery.query.js?ver=2.1.7 HTTP/2.0" 200 1652 "https://www.vmachine.cloud/wp-admin/" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:92.0) Gecko/20100101 Firefox/92.0"
41.249.84.5 - - [16/Sep/2021:13:40:39 +0100] "GET /wp-includes/js/jquery/ui/core.min.js?ver=1.12.1 HTTP/2.0" 200 6865 "https://www.vmachine.cloud/wp-admin/" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:92.0) Gecko/20100101 Firefox/92.0"
41.249.84.5 - - [16/Sep/2021:13:40:39 +0100] "GET /wp-includes/js/jquery/ui/mouse.min.js?ver=1.12.1 HTTP/2.0" 200 1070 "https://www.vmachine.cloud/wp-admin/" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:92.0) Gecko/20100101 Firefox/92.0"
41.249.84.5 - - [16/Sep/2021:13:40:39 +0100] "GET /wp-includes/js/jquery/ui/sortable.min.js?ver=1.12.1 HTTP/2.0" 200 6438 "https://www.vmachine.cloud/wp-admin/" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:92.0) Gecko/20100101 Firefox/92.0"
41.249.84.5 - - [16/Sep/2021:13:40:39 +0100] "GET /wp-includes/js/quicktags.min.js?ver=5.8.1 HTTP/2.0" 200 3509 "https://www.vmachine.cloud/wp-admin/" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:92.0) Gecko/20100101 Firefox/92.0"
41.249.84.5 - - [16/Sep/2021:13:40:41 +0100] "GET /wp-includes/js/dist/vendor/lodash.min.js?ver=4.17.19 HTTP/2.0" 200 25900 "https://www.vmachine.cloud/wp-admin/" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:92.0) Gecko/20100101 Firefox/92.0"
41.249.84.5 - - [16/Sep/2021:13:40:41 +0100] "GET /wp-admin/js/dashboard.min.js?ver=5.8.1 HTTP/2.0" 200 3062 "https://www.vmachine.cloud/wp-admin/" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:92.0) Gecko/20100101 Firefox/92.0"
41.249.84.5 - - [16/Sep/2021:13:40:41 +0100] "GET /wp-admin/js/postbox.min.js?ver=5.8.1 HTTP/2.0" 200 2225 "https://www.vmachine.cloud/wp-admin/" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:92.0) Gecko/20100101 Firefox/92.0"
41.249.84.5 - - [16/Sep/2021:13:40:41 +0100] "GET /wp-admin/js/plugin-install.min.js?ver=5.8.1 HTTP/2.0" 200 1021 "https://www.vmachine.cloud/wp-admin/" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:92.0) Gecko/20100101 Firefox/92.0"
41.249.84.5 - - [16/Sep/2021:13:40:42 +0100] "GET /wp-includes/js/dist/vendor/moment.min.js?ver=2.29.1 HTTP/2.0" 200 18495 "https://www.vmachine.cloud/wp-admin/" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:92.0) Gecko/20100101 Firefox/92.0"
41.249.84.5 - - [16/Sep/2021:13:40:42 +0100] "GET /wp-includes/js/wp-emoji-release.min.js?ver=5.8.1 HTTP/2.0" 200 4930 "https://www.vmachine.cloud/wp-admin/" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:92.0) Gecko/20100101 Firefox/92.0"
41.249.84.5 - - [16/Sep/2021:13:40:42 +0100] "GET /wp-includes/js/shortcode.min.js?ver=5.8.1 HTTP/2.0" 200 1141 "https://www.vmachine.cloud/wp-admin/" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:92.0) Gecko/20100101 Firefox/92.0"
41.249.84.5 - - [16/Sep/2021:13:40:42 +0100] "GET /wp-admin/js/media-upload.min.js?ver=5.8.1 HTTP/2.0" 200 612 "https://www.vmachine.cloud/wp-admin/" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:92.0) Gecko/20100101 Firefox/92.0"
41.249.84.5 - - [16/Sep/2021:13:40:42 +0100] "GET /wp-includes/js/wp-auth-check.min.js?ver=5.8.1 HTTP/2.0" 200 773 "https://www.vmachine.cloud/wp-admin/" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:92.0) Gecko/20100101 Firefox/92.0"
41.249.84.5 - - [16/Sep/2021:13:40:42 +0100] "GET /wp-admin/js/svg-painter.js?ver=5.8.1 HTTP/2.0" 200 2125 "https://www.vmachine.cloud/wp-admin/" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:92.0) Gecko/20100101 Firefox/92.0"
